step_id,plan,summary,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,,,,Bedroom,"You've entered a bedroom. You begin to take stock of what's here.

You can see a closed chest drawer. You see a closed antique trunk. You hear a noise behind you and spin around, but you can't see anything other than a king-size bed. Looks like someone's already been here and taken everything off it, though.

There is a closed wooden door leading east.",You are carrying nothing.,0 of 1,0.0,False,
1,,I am in the bedroom.,"I should look around the bedroom to get more details about the chest drawer, antique trunk, and the door.",look,,"You've entered a bedroom. You begin to take stock of what's here.

You can see a closed chest drawer. You see a closed antique trunk. You hear a noise behind you and spin around, but you can't see anything other than a king-size bed. Looks like someone's already been here and taken everything off it, though.

There is a closed wooden door leading east.",Bedroom,"You've entered a bedroom. You begin to take stock of what's here.

You can see a closed chest drawer. You see a closed antique trunk. You hear a noise behind you and spin around, but you can't see anything other than a king-size bed. Looks like someone's already been here and taken everything off it, though.

There is a closed wooden door leading east.",You are carrying nothing.,0 of 1,0.0,False,
2,,"I looked around the bedroom and saw a closed chest drawer, a closed antique trunk, a king-size bed with nothing on it, and a closed wooden door leading east.",I should try to open the chest drawer to see if there is anything useful inside.,open chest drawer,,"You open the chest drawer, revealing an old key.",Bedroom,"You've entered a bedroom. You begin to take stock of what's here.

You can see an opened chest drawer. The chest drawer contains an old key. Classic TextWorld. You see a closed antique trunk. You hear a noise behind you and spin around, but you can't see anything other than a king-size bed. Looks like someone's already been here and taken everything off it, though.

There is a closed wooden door leading east.",You are carrying nothing.,0 of 1,0.0,False,
3,,I opened the chest drawer and found an old key inside.,I should take the old key from the chest drawer to use it later.,take old key from chest drawer,,You take the old key from the chest drawer.,Bedroom,"You've entered a bedroom. You begin to take stock of what's here.

You can see an opened chest drawer. Empty! What kind of nightmare TextWorld is this? You see a closed antique trunk. You hear a noise behind you and spin around, but you can't see anything other than a king-size bed. Looks like someone's already been here and taken everything off it, though.

There is a closed wooden door leading east.",You are carrying: an old key.,0 of 1,0.0,False,
4,,I took the old key from the chest drawer; now I am carrying it.,I should try to open the antique trunk with the old key.,unlock antique trunk with old key,,That's unlocked at the moment.,Bedroom,"You've entered a bedroom. You begin to take stock of what's here.

You can see an opened chest drawer. Empty! What kind of nightmare TextWorld is this? You see a closed antique trunk. You hear a noise behind you and spin around, but you can't see anything other than a king-size bed. Looks like someone's already been here and taken everything off it, though.

There is a closed wooden door leading east.",You are carrying: an old key.,0 of 1,0.0,False,
5,,"I tried to unlock the antique trunk with the old key, but it is already unlocked.",I should open the antique trunk to see if there is anything inside.,open antique trunk,,You open the antique trunk.,Bedroom,"You've entered a bedroom. You begin to take stock of what's here.

You can see an opened chest drawer. Empty! What kind of nightmare TextWorld is this? You see an opened antique trunk. The antique trunk is empty! This is the worst thing that could possibly happen, ever! You hear a noise behind you and spin around, but you can't see anything other than a king-size bed. Looks like someone's already been here and taken everything off it, though.

There is a closed wooden door leading east.",You are carrying: an old key.,0 of 1,0.0,False,
6,,"I opened the antique trunk, but it is empty.",I should try to open the wooden door leading east to explore further.,open wooden door,,You have to unlock the wooden door with the old key first.,Bedroom,"You've entered a bedroom. You begin to take stock of what's here.

You can see an opened chest drawer. Empty! What kind of nightmare TextWorld is this? You see an opened antique trunk. The antique trunk is empty! This is the worst thing that could possibly happen, ever! You hear a noise behind you and spin around, but you can't see anything other than a king-size bed. Looks like someone's already been here and taken everything off it, though.

There is a closed wooden door leading east.",You are carrying: an old key.,0 of 1,0.0,False,
7,,"I tried to open the wooden door, but it is locked and requires the old key.",I should unlock the wooden door with the old key before opening it.,unlock wooden door with old key,,You unlock wooden door.,Bedroom,"You've entered a bedroom. You begin to take stock of what's here.

You can see an opened chest drawer. Empty! What kind of nightmare TextWorld is this? You see an opened antique trunk. The antique trunk is empty! This is the worst thing that could possibly happen, ever! You hear a noise behind you and spin around, but you can't see anything other than a king-size bed. Looks like someone's already been here and taken everything off it, though.

There is a closed wooden door leading east.",You are carrying: an old key.,0 of 1,0.0,False,
8,,I unlocked the wooden door with the old key.,I should now open the wooden door to proceed east.,open wooden door,,You open wooden door.,Bedroom,"You've entered a bedroom. You begin to take stock of what's here.

You can see an opened chest drawer. Empty! What kind of nightmare TextWorld is this? You see an opened antique trunk. The antique trunk is empty! This is the worst thing that could possibly happen, ever! You hear a noise behind you and spin around, but you can't see anything other than a king-size bed. Looks like someone's already been here and taken everything off it, though.

There is an open wooden door leading east.",You are carrying: an old key.,0 of 1,0.0,False,
9,,I opened the wooden door after unlocking it.,I should go east through the open wooden door to explore the next room.,go east,,"You find yourself in a kitchen. An usual one.

As if things weren't amazing enough already, you can even see a refrigerator. You see a counter. The counter is typical. However, the counter, like an empty counter, has nothing on it. This always happens, here in TextWorld! You make out a stove. But the thing is empty. Hey, want to see a kitchen island? Look over there, a kitchen island. The kitchen island is ordinary. On the kitchen island you can make out a note.

There is a closed screen door leading east. There is an open wooden door leading west. You don't like doors? Why not try going north, that entranceway is unblocked. There is an exit to the south. Don't worry, it is unguarded.",Kitchen,"You find yourself in a kitchen. An usual one.

As if things weren't amazing enough already, you can even see a refrigerator. You see a counter. The counter is typical. However, the counter, like an empty counter, has nothing on it. This always happens, here in TextWorld! You make out a stove. But the thing is empty. Hey, want to see a kitchen island? Look over there, a kitchen island. The kitchen island is ordinary. On the kitchen island you can make out a note.

There is a closed screen door leading east. There is an open wooden door leading west. You don't like doors? Why not try going north, that entranceway is unblocked. There is an exit to the south. Don't worry, it is unguarded.",You are carrying: an old key.,0 of 1,0.0,False,
