step_id,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,"Welcome to another fast paced episode of TextWorld! First, it would be good if you could ensure that the chest drawer is open. After that, retrieve the old key from the chest drawer. Having taken the old key, look and see that the wooden door is unlocked with the old key. After that, doublecheck that the wooden door is opened. After that, make an effort to take a trip east. Once you get through with that, ensure that the refrigerator inside the kitchen is open. And then, recover the lettuce from the refrigerator. Then, place the lettuce on the stove inside the kitchen. Alright, thanks!",,Bedroom,"You arrive in a bedroom. A standard kind of place.

What's that over there? It looks like it's a chest drawer. The light flickers for a second, but nothing else happens. You make out an antique trunk. You can make out a king-size bed. Why don't you take a picture of it, it'll last longer! The king-size bed is typical. But oh no! there's nothing on this piece of garbage.

There is a closed wooden door leading east.",You are carrying nothing.,0 of 7,0.0,False,
1,I should open the chest drawer first as instructed.,open chest drawer,,"You open the chest drawer, revealing an old key.


Your score has just gone up by one point.",Bedroom,"You arrive in a bedroom. A standard kind of place.

What's that over there? It looks like it's a chest drawer. The light flickers for a second, but nothing else happens. The chest drawer contains an old key. You make out an antique trunk. You can make out a king-size bed. Why don't you take a picture of it, it'll last longer! The king-size bed is typical. But oh no! there's nothing on this piece of garbage.

There is a closed wooden door leading east.",You are carrying nothing.,1 of 7,0.14285714285714285,False,
2,I need to take the old key from the open chest drawer.,take old key from chest drawer,,"You take the old key from the chest drawer.



Your score has just gone up by one point.",Bedroom,"You arrive in a bedroom. A standard kind of place.

What's that over there? It looks like it's a chest drawer. The light flickers for a second, but nothing else happens. What a letdown! The chest drawer is empty! You make out an antique trunk. You can make out a king-size bed. Why don't you take a picture of it, it'll last longer! The king-size bed is typical. But oh no! there's nothing on this piece of garbage.

There is a closed wooden door leading east.",You are carrying: an old key.,2 of 7,0.2857142857142857,False,
3,I should unlock the wooden door with the old key as requested.,unlock wooden door with old key,,"You unlock wooden door.


Your score has just gone up by one point.",Bedroom,"You arrive in a bedroom. A standard kind of place.

What's that over there? It looks like it's a chest drawer. The light flickers for a second, but nothing else happens. What a letdown! The chest drawer is empty! You make out an antique trunk. You can make out a king-size bed. Why don't you take a picture of it, it'll last longer! The king-size bed is typical. But oh no! there's nothing on this piece of garbage.

There is a closed wooden door leading east.",You are carrying: an old key.,3 of 7,0.42857142857142855,False,
4,I need to open the wooden door now that it is unlocked.,open wooden door,,"You open wooden door.


Your score has just gone up by one point.",Bedroom,"You arrive in a bedroom. A standard kind of place.

What's that over there? It looks like it's a chest drawer. The light flickers for a second, but nothing else happens. What a letdown! The chest drawer is empty! You make out an antique trunk. You can make out a king-size bed. Why don't you take a picture of it, it'll last longer! The king-size bed is typical. But oh no! there's nothing on this piece of garbage.

There is an open wooden door leading east.",You are carrying: an old key.,4 of 7,0.5714285714285714,False,
5,Next I should go east through the open wooden door.,go east,,"You're now in the kitchen. You begin to take stock of what's here.

You see a refrigerator. Classic TextWorld. You see a counter. What a coincidence, weren't you just thinking about a counter? The counter is standard. But the thing is empty, unfortunately. You hear a noise behind you and spin around, but you can't see anything other than a stove. I guess it's true what they say, if you're looking for a stove, go to TextWorld. However, the stove, like an empty stove, has nothing on it. Silly stove, silly, empty, good for nothing stove. You see a kitchen island. Wow, isn't TextWorld just the best? On the kitchen island you make out a note.

There is a closed screen door leading east. There is an open wooden door leading west. You need an unblocked exit? You should try going north. There is an exit to the south. Don't worry, it is unblocked.



Your score has just gone up by one point.",Kitchen,"You're now in the kitchen. You begin to take stock of what's here.

You see a refrigerator. Classic TextWorld. You see a counter. What a coincidence, weren't you just thinking about a counter? The counter is standard. But the thing is empty, unfortunately. You hear a noise behind you and spin around, but you can't see anything other than a stove. I guess it's true what they say, if you're looking for a stove, go to TextWorld. However, the stove, like an empty stove, has nothing on it. Silly stove, silly, empty, good for nothing stove. You see a kitchen island. Wow, isn't TextWorld just the best? On the kitchen island you make out a note.

There is a closed screen door leading east. There is an open wooden door leading west. You need an unblocked exit? You should try going north. There is an exit to the south. Don't worry, it is unblocked.",You are carrying: an old key.,5 of 7,0.7142857142857143,False,
6,"Per the reflections, I should examine the note immediately for any important instructions.",examine note,,The dinner is almost ready! It's only missing a grilled lettuce.,Kitchen,"You're now in the kitchen. You begin to take stock of what's here.

You see a refrigerator. Classic TextWorld. You see a counter. What a coincidence, weren't you just thinking about a counter? The counter is standard. But the thing is empty, unfortunately. You hear a noise behind you and spin around, but you can't see anything other than a stove. I guess it's true what they say, if you're looking for a stove, go to TextWorld. However, the stove, like an empty stove, has nothing on it. Silly stove, silly, empty, good for nothing stove. You see a kitchen island. Wow, isn't TextWorld just the best? On the kitchen island you make out a note.

There is a closed screen door leading east. There is an open wooden door leading west. You need an unblocked exit? You should try going north. There is an exit to the south. Don't worry, it is unblocked.",You are carrying: an old key.,5 of 7,0.7142857142857143,False,
7,I need to open the refrigerator to retrieve the lettuce.,open refrigerator,,"You open the refrigerator, revealing a half of a bag of chips and a lettuce.",Kitchen,"You're now in the kitchen. You begin to take stock of what's here.

You see a refrigerator. Classic TextWorld. The refrigerator contains a half of a bag of chips and a lettuce. You idly wonder how they came up with the name TextWorld for this place. It's pretty fitting. You see a counter. What a coincidence, weren't you just thinking about a counter? The counter is standard. But the thing is empty, unfortunately. You hear a noise behind you and spin around, but you can't see anything other than a stove. I guess it's true what they say, if you're looking for a stove, go to TextWorld. However, the stove, like an empty stove, has nothing on it. Silly stove, silly, empty, good for nothing stove. You see a kitchen island. Wow, isn't TextWorld just the best? On the kitchen island you make out a note.

There is a closed screen door leading east. There is an open wooden door leading west. You need an unblocked exit? You should try going north. There is an exit to the south. Don't worry, it is unblocked.",You are carrying: an old key.,5 of 7,0.7142857142857143,False,
8,Now I should take the lettuce from the open refrigerator.,take lettuce from refrigerator,,"You take the lettuce from the refrigerator.



Your score has just gone up by one point.",Kitchen,"You're now in the kitchen. You begin to take stock of what's here.

You see a refrigerator. Classic TextWorld. The refrigerator contains a half of a bag of chips. You idly wonder how they came up with the name TextWorld for this place. It's pretty fitting. You see a counter. What a coincidence, weren't you just thinking about a counter? The counter is standard. But the thing is empty, unfortunately. You hear a noise behind you and spin around, but you can't see anything other than a stove. I guess it's true what they say, if you're looking for a stove, go to TextWorld. However, the stove, like an empty stove, has nothing on it. Silly stove, silly, empty, good for nothing stove. You see a kitchen island. Wow, isn't TextWorld just the best? On the kitchen island you make out a note.

There is a closed screen door leading east. There is an open wooden door leading west. You need an unblocked exit? You should try going north. There is an exit to the south. Don't worry, it is unblocked.",You are carrying: a lettuce and an old key.,6 of 7,0.8571428571428571,False,
9,The task says to place the lettuce on the stove in the kitchen.,put lettuce on stove,,"You put the lettuce on the stove.


Your score has just gone up by one point.


                               *** The End ***

You scored 7 out of a possible 7, in 10 turns.


Would you like to RESTART, RESTORE a saved game, QUIT or UNDO the last command?
>",Kitchen,"You're now in the kitchen. You begin to take stock of what's here.

You see a refrigerator. Classic TextWorld. The refrigerator contains a half of a bag of chips. You idly wonder how they came up with the name TextWorld for this place. It's pretty fitting. You see a counter. What a coincidence, weren't you just thinking about a counter? The counter is standard. But the thing is empty, unfortunately. You hear a noise behind you and spin around, but you can't see anything other than a stove. I guess it's true what they say, if you're looking for a stove, go to TextWorld. On the stove you can make out a lettuce. You see a kitchen island. Wow, isn't TextWorld just the best? On the kitchen island you make out a note.

There is a closed screen door leading east. There is an open wooden door leading west. You need an unblocked exit? You should try going north. There is an exit to the south. Don't worry, it is unblocked.",You are carrying: an old key.,7 of 7,1.0,True,
