step_id,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,Shed,"You are in a shed. An usual one. You start to take note of what's in the room.

You can make out a toolbox. Oh, great. Here's a workbench. The workbench is wooden. But oh no! there's nothing on this piece of garbage.

There is a closed wooden door leading north.","You are carrying: a raw pork chop, a carrot, a yellow bell pepper, a raw red potato, a red apple, a raw purple potato, a raw yellow potato and a red hot pepper.",0 of 14,0.0,False,
1,"I need to get to the kitchen to read the cookbook recipe, so I should go through the north door.",open wooden door,,You open wooden door.,Shed,"You are in a shed. An usual one. You start to take note of what's in the room.

You can make out a toolbox. Oh, great. Here's a workbench. The workbench is wooden. But oh no! there's nothing on this piece of garbage.

There is an open wooden door leading north.","You are carrying: a raw pork chop, a carrot, a yellow bell pepper, a raw red potato, a red apple, a raw purple potato, a raw yellow potato and a red hot pepper.",0 of 14,0.0,False,
2,Proceed north through the open door to reach the kitchen area and find the cookbook.,go north,,"Well, here we are in a backyard.

You see a patio table. Unfortunately, there isn't a thing on it. It would have been so cool if there was stuff on the patio table! oh well. You make out a patio chair. The patio chair is stylish. But there isn't a thing on it. What, you think everything in TextWorld should have stuff on it? You hear a noise behind you and spin around, but you can't see anything other than a BBQ.

There is a closed screen door leading north. There is an open wooden door leading south. You need an exit without a door? You should try going east.",Backyard,"Well, here we are in a backyard.

You see a patio table. Unfortunately, there isn't a thing on it. It would have been so cool if there was stuff on the patio table! oh well. You make out a patio chair. The patio chair is stylish. But there isn't a thing on it. What, you think everything in TextWorld should have stuff on it? You hear a noise behind you and spin around, but you can't see anything other than a BBQ.

There is a closed screen door leading north. There is an open wooden door leading south. You need an exit without a door? You should try going east.","You are carrying: a raw pork chop, a carrot, a yellow bell pepper, a raw red potato, a red apple, a raw purple potato, a raw yellow potato and a red hot pepper.",0 of 14,0.0,False,
3,"The kitchen is likely north through the screen door, so I should open it first.",open screen door,,You open screen door.,Backyard,"Well, here we are in a backyard.

You see a patio table. Unfortunately, there isn't a thing on it. It would have been so cool if there was stuff on the patio table! oh well. You make out a patio chair. The patio chair is stylish. But there isn't a thing on it. What, you think everything in TextWorld should have stuff on it? You hear a noise behind you and spin around, but you can't see anything other than a BBQ.

There is an open screen door leading north. There is an open wooden door leading south. You need an exit without a door? You should try going east.","You are carrying: a raw pork chop, a carrot, a yellow bell pepper, a raw red potato, a red apple, a raw purple potato, a raw yellow potato and a red hot pepper.",0 of 14,0.0,False,
4,Go north through the screen door to reach the kitchen and find the cookbook.,go north,,"You've entered a corridor. You decide to just list off a complete list of everything you see in the room, because hey, why not?



There is an open screen door leading south. There is an exit to the north. There is an exit to the west.",Corridor,"You've entered a corridor. You decide to just list off a complete list of everything you see in the room, because hey, why not?



There is an open screen door leading south. There is an exit to the north. There is an exit to the west.","You are carrying: a raw pork chop, a carrot, a yellow bell pepper, a raw red potato, a red apple, a raw purple potato, a raw yellow potato and a red hot pepper.",0 of 14,0.0,False,
5,I should explore west first since kitchens are often adjacent rooms off corridors and I need the cookbook.,go west,,"You've just shown up in a livingroom.

You can see a sofa. The sofa appears to be empty. You move on, clearly angry about TextWorld.

There is an exit to the east. Don't worry, there is no door. You need an exit without a door? You should try going north. There is an exit to the south. Don't worry, there is no door.",Livingroom,"You've just shown up in a livingroom.

You can see a sofa. The sofa appears to be empty. You move on, clearly angry about TextWorld.

There is an exit to the east. Don't worry, there is no door. You need an exit without a door? You should try going north. There is an exit to the south. Don't worry, there is no door.","You are carrying: a raw pork chop, a carrot, a yellow bell pepper, a raw red potato, a red apple, a raw purple potato, a raw yellow potato and a red hot pepper.",0 of 14,0.0,False,
6,"The kitchen is likely north from the livingroom, so I'll go there to locate the cookbook and cooking tools.",go north,,"You've entered a kitchen.

You can see a fridge. You see a closed oven close by. You scan the room, seeing a table! The table is massive. But the thing hasn't got anything on it. You see a gleam over in a corner, where you can see a counter. The counter is vast. On the counter you see a banana, a cookbook and a knife. There's something strange about this being here, but you can't put your finger on it. You see a stove. The stove is conventional. But there isn't a thing on it.

There is a closed plain door leading west. You don't like doors? Why not try going south, that entranceway is not blocked by one.",Kitchen,"You've entered a kitchen.

You can see a fridge. You see a closed oven close by. You scan the room, seeing a table! The table is massive. But the thing hasn't got anything on it. You see a gleam over in a corner, where you can see a counter. The counter is vast. On the counter you see a banana, a cookbook and a knife. There's something strange about this being here, but you can't put your finger on it. You see a stove. The stove is conventional. But there isn't a thing on it.

There is a closed plain door leading west. You don't like doors? Why not try going south, that entranceway is not blocked by one.","You are carrying: a raw pork chop, a carrot, a yellow bell pepper, a raw red potato, a red apple, a raw purple potato, a raw yellow potato and a red hot pepper.",0 of 14,0.0,False,
7,I need to examine the cookbook on the counter to learn the recipe.,examine cookbook,,"You open the copy of ""Cooking: A Modern Approach (3rd Ed.)"" and start reading:

Recipe #1
---------
Gather all following ingredients and follow the directions to prepare this tasty meal.

Ingredients:
block of cheese
  carrot
  pork chop
  yellow bell pepper
  banana

Directions:
slice the block of cheese
  grill the block of cheese
  slice the carrot
  fry the carrot
  dice the pork chop
  roast the pork chop
  dice the yellow bell pepper
  roast the yellow bell pepper
  slice the banana
  roast the banana
  prepare meal",Kitchen,"You've entered a kitchen.

You can see a fridge. You see a closed oven close by. You scan the room, seeing a table! The table is massive. But the thing hasn't got anything on it. You see a gleam over in a corner, where you can see a counter. The counter is vast. On the counter you see a banana, a cookbook and a knife. There's something strange about this being here, but you can't put your finger on it. You see a stove. The stove is conventional. But there isn't a thing on it.

There is a closed plain door leading west. You don't like doors? Why not try going south, that entranceway is not blocked by one.","You are carrying: a raw pork chop, a carrot, a yellow bell pepper, a raw red potato, a red apple, a raw purple potato, a raw yellow potato and a red hot pepper.",0 of 14,0.0,False,
8,"To follow the recipe I need the knife and the missing block of cheese, so I’ll first take the knife from the counter.",take knife from counter,,You're carrying too many things already.,Kitchen,"You've entered a kitchen.

You can see a fridge. You see a closed oven close by. You scan the room, seeing a table! The table is massive. But the thing hasn't got anything on it. You see a gleam over in a corner, where you can see a counter. The counter is vast. On the counter you see a banana, a cookbook and a knife. There's something strange about this being here, but you can't put your finger on it. You see a stove. The stove is conventional. But there isn't a thing on it.

There is a closed plain door leading west. You don't like doors? Why not try going south, that entranceway is not blocked by one.","You are carrying: a raw pork chop, a carrot, a yellow bell pepper, a raw red potato, a red apple, a raw purple potato, a raw yellow potato and a red hot pepper.",0 of 14,0.0,False,
9,"I need to free an inventory slot to pick up the knife, so I’ll drop an unneeded ingredient (the red apple) in the kitchen.",drop red apple,,You drop the red apple on the ground.,Kitchen,"You've entered a kitchen.

You can see a fridge. You see a closed oven close by. You scan the room, seeing a table! The table is massive. But the thing hasn't got anything on it. You see a gleam over in a corner, where you can see a counter. The counter is vast. On the counter you see a banana, a cookbook and a knife. There's something strange about this being here, but you can't put your finger on it. You see a stove. The stove is conventional. But there isn't a thing on it.

There is a closed plain door leading west. You don't like doors? Why not try going south, that entranceway is not blocked by one.

There is a red apple on the floor.","You are carrying: a raw pork chop, a carrot, a yellow bell pepper, a raw red potato, a raw purple potato, a raw yellow potato and a red hot pepper.",0 of 14,0.0,False,
